ISSUERTRADINGSYMBOL,RPTOWNERNAME,RPTOWNER_RELATIONSHIP,TRANS_DATE,TRANS_CODE,TRANS_SHARES,TRANS_PRICEPERSHARE,TransactionValue,alpha,beta,CAR
MA,SACHIN J. MEHRA,Officer,2023-09-01,S,300.0,414.68,124404.0,0.0003638035133427,1.002316157810063,0.017679513674822993
V,MCINERNEY RYAN,"Director,Officer",2023-09-01,S,8150.0,247.47,2016880.5,0.0003549946276907,0.841825432163314,0.00689762899118651
META,Newstead Jennifer,Officer,2023-08-29,S,670.0,288.45,193261.5,0.0026296292675597,1.663273077842646,-0.021424422514203262
MA,Vosburg Craig,Officer,2023-08-30,S,5684.0,415.0,2358860.0,0.0003286744146407,1.0044700996578644,0.02327282093560035
PG,Jejurikar Shailesh,Officer,2023-08-30,S,11522.0,154.13,1775885.86,0.0001107402111073,0.5054678743057187,0.0030760232347465423
PG,Coombe Gary A,Officer,2023-08-30,S,10094.0,154.0,1554476.0,0.0001107402111073,0.5054678743057187,0.0030760232347465423
PG,Keith R. Alexandra,Officer,2023-08-30,S,5309.0,153.9,817055.1,0.0001107402111073,0.5054678743057187,0.0030760232347465423
TSLA,Baglino Andrew D,Officer,2023-08-28,S,10500.0,242.53,2546565.0,-0.0001439002977519,1.6472528068423609,0.13698242678225137
NVDA,STEVENS MARK A,Director,2023-08-28,S,21500.0,468.08,10063720.0,0.0042483803670707,2.0595842835601834,0.01369737686917321
NVDA,STEVENS MARK A,Director,2023-08-29,S,30675.0,489.91,15027989.25,0.0043505565595575,2.055910878345199,-0.07410715093731175
NVDA,Kress Colette,Officer,2023-08-28,S,700.0,458.29,320803.0,0.0042483803670707,2.0595842835601834,0.01369737686917321
NVDA,Kress Colette,Officer,2023-08-28,S,100.0,469.0,46900.0,0.0042483803670707,2.0595842835601834,0.01369737686917321
NVDA,Kress Colette,Officer,2023-08-28,S,542.0,468.18,253753.56,0.0042483803670707,2.0595842835601834,0.01369737686917321
NVDA,Kress Colette,Officer,2023-08-28,S,600.0,467.16,280296.0,0.0042483803670707,2.0595842835601834,0.01369737686917321
NVDA,Kress Colette,Officer,2023-08-28,S,200.0,462.36,92472.0,0.0042483803670707,2.0595842835601834,0.01369737686917321
NVDA,Kress Colette,Officer,2023-08-28,S,300.0,464.93,139479.0,0.0042483803670707,2.0595842835601834,0.01369737686917321
NVDA,Kress Colette,Officer,2023-08-28,S,300.0,463.8,139140.0,0.0042483803670707,2.0595842835601834,0.01369737686917321
NVDA,Kress Colette,Officer,2023-08-28,S,600.0,455.55,273330.0,0.0042483803670707,2.0595842835601834,0.01369737686917321
NVDA,Kress Colette,Officer,2023-08-28,S,700.0,453.88,317716.0,0.0042483803670707,2.0595842835601834,0.01369737686917321
NVDA,Kress Colette,Officer,2023-08-28,S,200.0,451.57,90314.0,0.0042483803670707,2.0595842835601834,0.01369737686917321
NVDA,Kress Colette,Officer,2023-08-28,S,137.0,459.6,62965.2,0.0042483803670707,2.0595842835601834,0.01369737686917321
NVDA,Kress Colette,Officer,2023-08-28,S,300.0,456.58,136974.0,0.0042483803670707,2.0595842835601834,0.01369737686917321
NVDA,Kress Colette,Officer,2023-08-28,S,301.0,466.24,140338.24,0.0042483803670707,2.0595842835601834,0.01369737686917321
MA,Ling Hai,Officer,2023-08-29,S,13293.0,410.06,5450927.58,0.0003684340375101,1.0023452013805456,0.03074735414113275
MA,Ling Hai,Officer,2023-08-30,S,3324.0,415.0,1379460.0,0.0003286744146407,1.0044700996578644,0.02327282093560035
MA,Ling Hai,Officer,2023-08-28,S,3324.0,405.23,1346984.52,0.0004385610453355,1.006373126739308,0.014519706091477985
PG,Purushothaman Balaji,Officer,2023-08-25,S,986.0,153.35,151203.1,7.422666010843887e-05,0.515321070914659,-0.002104314743368847
HD,Hourigan Timothy A.,Officer,2023-08-24,S,12120.0,325.4,3943848.0,-0.0001232350263812,1.0662550411959049,-0.025198341971238755
PG,Keith R. Alexandra,Officer,2023-08-24,S,5310.0,154.0,817740.0,3.24237928077443e-06,0.5122738117996671,-0.004631052016489674
PG,Whaley Susan Street,Officer,2023-08-24,S,884.0,154.49,136569.16,3.24237928077443e-06,0.5122738117996671,-0.004631052016489674
META,Newstead Jennifer,Officer,2023-08-22,S,670.0,292.55,196008.5,0.0027106552746727,1.6548891661388698,-0.058288393617774284
HD,Roseborough Teresa Wynn,Officer,2023-08-22,S,6091.0,324.22,1974824.0200000005,-0.0001249395805749,1.0710133073180643,-0.0023236878242874452
HD,Scardino Kimberly R,Officer,2023-08-23,S,1600.0,326.69,522704.0,-3.89603709256568e-05,1.0707872179466236,-0.016174149588956476
HD,Siddiqui Fahim,Officer,2023-08-23,S,475.0,326.65,155158.75,-3.89603709256568e-05,1.0707872179466236,-0.016174149588956476
PG,Keith R. Alexandra,Officer,2023-08-23,S,781.0,152.82,119352.42,-6.589221638798779e-06,0.5127368959663362,-0.013633634249600814
AMZN,Jassy Andrew R,"Director,Officer",2023-08-21,S,8605.0,134.34,1155995.7,-0.0004562745189078,1.507031157486607,-0.022826232390435262
AMZN,Jassy Andrew R,"Director,Officer",2023-08-21,S,1535.0,134.97,207178.95,-0.0004562745189078,1.507031157486607,-0.022826232390435262
AMZN,Jassy Andrew R,"Director,Officer",2023-08-21,S,11793.0,133.47,1574011.71,-0.0004562745189078,1.507031157486607,-0.022826232390435262
AMZN,Herrington Douglas J,Officer,2023-08-21,S,3500.0,134.28,469980.0,-0.0004562745189078,1.507031157486607,-0.022826232390435262
AMZN,Herrington Douglas J,Officer,2023-08-21,S,5080.0,133.4,677672.0,-0.0004562745189078,1.507031157486607,-0.022826232390435262
AMZN,Herrington Douglas J,Officer,2023-08-21,S,900.0,134.94,121446.0,-0.0004562745189078,1.507031157486607,-0.022826232390435262
AMZN,Olsavsky Brian T,Officer,2023-08-21,S,16800.0,133.61,2244648.0,-0.0004562745189078,1.507031157486607,-0.022826232390435262
AMZN,Zapolsky David,Officer,2023-08-21,S,2459.0,134.36,330391.24000000005,-0.0004562745189078,1.507031157486607,-0.022826232390435262
AMZN,Zapolsky David,Officer,2023-08-21,S,3861.0,133.44,515211.84,-0.0004562745189078,1.507031157486607,-0.022826232390435262
AMZN,Zapolsky David,Officer,2023-08-21,S,400.0,135.01,54004.0,-0.0004562745189078,1.507031157486607,-0.022826232390435262
AMZN,Selipsky Adam,Officer,2023-08-21,S,2351.0,133.54,313952.54,-0.0004562745189078,1.507031157486607,-0.022826232390435262
AMZN,Selipsky Adam,Officer,2023-08-22,S,500.0,135.0,67500.0,-0.0004247768678705,1.5053034889569332,-0.03867873652633566
AMZN,Selipsky Adam,Officer,2023-08-21,S,1253.0,134.53,168566.09,-0.0004562745189078,1.507031157486607,-0.022826232390435262
AMZN,Reynolds Shelley,Officer,2023-08-21,S,1150.0,134.32,154468.0,-0.0004562745189078,1.507031157486607,-0.022826232390435262
AMZN,Reynolds Shelley,Officer,2023-08-21,S,200.0,134.95,26990.0,-0.0004562745189078,1.507031157486607,-0.022826232390435262
AMZN,Reynolds Shelley,Officer,2023-08-21,S,1750.0,133.45,233537.5,-0.0004562745189078,1.507031157486607,-0.022826232390435262
PG,Coombe Gary A,Officer,2023-08-18,S,8609.0,151.58,1304952.2200000002,1.5388517364552125e-05,0.5076148901696562,-0.009483904497368812
PG,Davis Jennifer L.,Officer,2023-08-17,S,5761.0,152.85,880568.85,0.0001149974309425,0.5059451819543297,-0.01885801313580283
PG,Aguilar Moses Victor Javier,Officer,2023-08-17,S,789.0,152.85,120598.65,0.0001149974309425,0.5059451819543297,-0.01885801313580283
PG,Purushothaman Balaji,Officer,2023-08-17,S,826.0,152.85,126254.1,0.0001149974309425,0.5059451819543297,-0.01885801313580283
PG,Keith R. Alexandra,Officer,2023-08-17,S,668.0,152.85,102103.8,0.0001149974309425,0.5059451819543297,-0.01885801313580283
PG,Keith R. Alexandra,Officer,2023-08-17,S,9063.0,152.85,1385279.55,0.0001149974309425,0.5059451819543297,-0.01885801313580283
PG,Raman Sundar G.,Officer,2023-08-17,S,5736.0,152.85,876747.6,0.0001149974309425,0.5059451819543297,-0.01885801313580283
PG,Francisco Ma. Fatima,Officer,2023-08-17,S,8258.0,152.85,1262235.3,0.0001149974309425,0.5059451819543297,-0.01885801313580283
PG,Pritchard Marc S.,Officer,2023-08-17,S,7185.0,152.85,1098227.25,0.0001149974309425,0.5059451819543297,-0.01885801313580283
PG,Whaley Susan Street,Officer,2023-08-17,S,384.0,152.85,58694.4,0.0001149974309425,0.5059451819543297,-0.01885801313580283
META,Olivan Javier,Officer,2023-08-17,S,4277.0,293.0,1253161.0,0.0025883875426674,1.6592403096698398,-0.05505569257562084
PG,Moeller Jon R,"Director,Officer",2023-08-17,S,19822.0,152.85,3029792.7,0.0001149974309425,0.5059451819543297,-0.01885801313580283
PG,Moeller Jon R,"Director,Officer",2023-08-17,S,110.0,152.85,16813.5,0.0001149974309425,0.5059451819543297,-0.01885801313580283
PG,Jejurikar Shailesh,Officer,2023-08-17,S,7871.0,152.85,1203082.35,0.0001149974309425,0.5059451819543297,-0.01885801313580283
PG,Schulten Andre,Officer,2023-08-17,S,806.0,152.85,123197.1,0.0001149974309425,0.5059451819543297,-0.01885801313580283
AMZN,Selipsky Adam,Officer,2023-08-15,S,2000.0,139.4,278800.0,-0.0004690684713558,1.5150016757102758,-0.007399302823797955
AMZN,Selipsky Adam,Officer,2023-08-15,S,242.0,141.11,34148.62,-0.0004690684713558,1.5150016757102758,-0.007399302823797955
AMZN,Selipsky Adam,Officer,2023-08-16,S,500.0,137.0,68500.0,-0.0004875563148211,1.514253529780793,-0.004838588323843483
AMZN,Selipsky Adam,Officer,2023-08-15,S,5919.0,138.16,817769.04,-0.0004690684713558,1.5150016757102758,-0.007399302823797955
AMZN,Selipsky Adam,Officer,2023-08-15,S,61895.0,140.04,8667775.799999999,-0.0004690684713558,1.5150016757102758,-0.007399302823797955
META,Olivan Javier,Officer,2023-08-15,S,7636.0,306.19,2338066.84,0.0023055316791083,1.6648481778120334,-0.07088687485494316
META,Bosworth Andrew,Officer,2023-08-16,S,4885.0,298.62,1458758.7,0.0025024012387148,1.6635187752656375,-0.06301135837066434
META,Bosworth Andrew,Officer,2023-08-16,S,4039.0,299.37,1209155.43,0.0025024012387148,1.6635187752656375,-0.06301135837066434
META,Bosworth Andrew,Officer,2023-08-16,S,1998.0,300.36,600119.28,0.0025024012387148,1.6635187752656375,-0.06301135837066434
META,Bosworth Andrew,Officer,2023-08-15,S,8032.0,306.19,2459318.08,0.0023055316791083,1.6648481778120334,-0.07088687485494316
META,Clegg Nicholas,Officer,2023-08-15,S,2146.0,306.19,657083.74,0.0023055316791083,1.6648481778120334,-0.07088687485494316
META,Clegg Nicholas,Officer,2023-08-16,S,9974.0,300.0,2992200.0,0.0025024012387148,1.6635187752656375,-0.06301135837066434
META,Newstead Jennifer,Officer,2023-08-16,S,670.0,300.0,201000.0,0.0025024012387148,1.6635187752656375,-0.06301135837066434
META,LI SUSAN J,Officer,2023-08-15,S,5293.0,306.19,1620663.67,0.0023055316791083,1.6648481778120334,-0.07088687485494316
META,LI SUSAN J,Officer,2023-08-16,S,6805.0,300.17,2042656.85,0.0025024012387148,1.6635187752656375,-0.06301135837066434
META,LI SUSAN J,Officer,2023-08-15,S,5350.0,306.19,1638116.5,0.0023055316791083,1.6648481778120334,-0.07088687485494316
META,LI SUSAN J,Officer,2023-08-16,S,7959.0,298.54,2376079.8600000003,0.0025024012387148,1.6635187752656375,-0.06301135837066434
META,LI SUSAN J,Officer,2023-08-16,S,5006.0,299.31,1498345.86,0.0025024012387148,1.6635187752656375,-0.06301135837066434
AMZN,Herrington Douglas J,Officer,2023-08-15,S,3864.0,140.02,541037.28,-0.0004690684713558,1.5150016757102758,-0.007399302823797955
MA,Mastercard Foundation,TenPercentOwner,2023-08-16,S,125816.0,396.88,49933854.08,0.0003356179076324,1.0138735239913772,0.03051331763911111
MA,Mastercard Foundation,TenPercentOwner,2023-08-17,S,125816.0,393.54,49513628.64,0.0003768902481879,1.0117409840036486,0.026850852661400346
MA,Mastercard Foundation,TenPercentOwner,2023-08-11,S,125816.0,395.02,49699836.32,0.0003120261337391,1.0108045324090005,0.024627720008174866
MA,Mastercard Foundation,TenPercentOwner,2023-08-15,S,125816.0,395.1,49709901.6,0.0003003316929721,1.013907649302669,0.02901109253251874
MA,Mastercard Foundation,TenPercentOwner,2023-08-14,S,125816.0,397.89,50060928.24,0.0003521172008342,1.0152146866911236,0.018802979861489454
VZ,Hammock Samantha,Officer,2023-08-11,S,12557.0,33.29,418022.53,-0.0006854989289818,0.4817559126801237,0.025693991196008698
META,Newstead Jennifer,Officer,2023-08-08,S,711.0,314.83,223844.13,0.0023969038543614,1.6715712528839346,-0.02323199779971361
MA,Mastercard Foundation,TenPercentOwner,2023-08-08,S,125816.0,391.39,49243124.24,0.0001677076683631,1.00951796405422,0.0326212314157042
MA,Mastercard Foundation,TenPercentOwner,2023-08-09,S,125816.0,394.03,49575278.48,0.0002211539830793,1.0078543780011622,0.029627989155622786
MA,Mastercard Foundation,TenPercentOwner,2023-08-10,S,125816.0,398.72,50165355.52,0.000211735175144,1.0091523183960394,0.03691595134340853
PG,Francisco Ma. Fatima,Officer,2023-08-09,S,30000.0,158.01,4740300.0,0.0001232347118115,0.5052751085369482,-0.0014985242991269881
TSLA,Taneja Vaibhav,Officer,2023-08-04,S,4000.0,261.0,1044000.0,-0.0004639035112494,1.596460039607961,-0.019064652538095285
TSLA,Kirkhorn Zachary,Officer,2023-08-04,S,3750.0,261.0,978750.0,-0.0004639035112494,1.596460039607961,-0.019064652538095285
AAPL,O'BRIEN DEIRDRE,Officer,2023-08-07,S,15419.0,178.56,2753216.64,0.0003681891342125,1.2952259594686055,-0.06224746805644081
AMZN,Herrington Douglas J,Officer,2023-08-04,S,50000.0,141.0,7050000.0,-0.0005729227902133,1.5181242451972004,0.11160564368831545
JPM,Friedman Stacey,Officer,2023-08-07,S,4310.0,157.16,677359.6,0.000805524706996,0.9066492426888144,-0.004034383927147043
ADBE,Garfield Mark S.,Officer,2023-08-04,S,298.0,526.74,156968.52,0.000329933257291,1.5148958297044703,0.011906116110914565
PG,Purushothaman Balaji,Officer,2023-08-03,S,12629.0,157.19,1985152.51,0.0001325652805767,0.5027438681142803,0.023904142576805093
TSLA,Zhu Xiaotong,Officer,2023-08-01,S,2500.0,266.34,665849.9999999999,-0.0004794880638895,1.5910507535518883,-0.04769548935829274
META,Newstead Jennifer,Officer,2023-08-01,S,722.0,317.67,229357.74,0.0025405261456249,1.683912003614748,0.06481379394457432
DIS,Coleman Sonia L,Officer,2023-08-01,S,959.0,89.05,85398.95,-0.0009289272559176,1.2982008150747049,0.04459226202203209
AMZN,Herrington Douglas J,Officer,2023-08-01,S,4000.0,133.55,534200.0,-0.0006045485431948,1.5225499719949491,0.11241407354474768
BAC,DeMare James P,Officer,2023-08-01,S,75000.0,31.53,2364750.0,-0.0007557027356641,1.0297933339550454,-0.021741604958293706
MA,SACHIN J. MEHRA,Officer,2023-08-01,S,6044.0,393.75,2379825.0,6.897571319975031e-05,1.0128111011748135,-0.017099981050457975
MA,SACHIN J. MEHRA,Officer,2023-08-01,S,194.0,397.16,77049.04000000001,6.897571319975031e-05,1.0128111011748135,-0.017099981050457975
MA,SACHIN J. MEHRA,Officer,2023-08-01,S,1200.0,396.76,476112.0,6.897571319975031e-05,1.0128111011748135,-0.017099981050457975
MA,SACHIN J. MEHRA,Officer,2023-08-01,S,1000.0,395.29,395290.0,6.897571319975031e-05,1.0128111011748135,-0.017099981050457975
MA,SACHIN J. MEHRA,Officer,2023-08-01,S,2400.0,394.2,946080.0,6.897571319975031e-05,1.0128111011748135,-0.017099981050457975
MA,Murphy Timothy H,Officer,2023-08-02,S,128.0,393.88,50416.64,5.672803566001725e-05,1.0133474894245602,0.002918129064094591
MA,Murphy Timothy H,Officer,2023-08-02,S,300.0,393.13,117939.0,5.672803566001725e-05,1.0133474894245602,0.002918129064094591
MA,Murphy Timothy H,Officer,2023-08-02,S,700.0,392.29,274603.0,5.672803566001725e-05,1.0133474894245602,0.002918129064094591
MA,Murphy Timothy H,Officer,2023-08-02,S,2233.0,390.27,871472.9099999999,5.672803566001725e-05,1.0133474894245602,0.002918129064094591
MA,Murphy Timothy H,Officer,2023-08-02,S,4147.0,391.25,1622513.75,5.672803566001725e-05,1.0133474894245602,0.002918129064094591
MSFT,SMITH BRADFORD L,Officer,2023-08-01,S,28962.0,336.89,9757008.18,0.0006874358314623,1.3081738251830153,-0.04687766895206896
MSFT,SMITH BRADFORD L,Officer,2023-08-01,S,21038.0,337.64,7103270.319999999,0.0006874358314623,1.3081738251830153,-0.04687766895206896
V,MCINERNEY RYAN,"Director,Officer",2023-08-01,S,8150.0,240.0,1956000.0,0.0001664052620762,0.8472249592073418,0.0026296445625596087
PG,Janzaruk Matthew W.,Officer,2023-08-01,S,13487.0,156.26,2107478.62,0.0001526406180019,0.5099709054039419,0.028652063592227293
PG,Janzaruk Matthew W.,Officer,2023-08-01,S,8018.0,156.26,1252892.68,0.0001526406180019,0.5099709054039419,0.028652063592227293
PG,Janzaruk Matthew W.,Officer,2023-08-01,S,11517.0,156.26,1799646.42,0.0001526406180019,0.5099709054039419,0.028652063592227293
PG,Francisco Ma. Fatima,Officer,2023-08-01,S,8387.0,156.87,1315668.69,0.0001526406180019,0.5099709054039419,0.028652063592227293
TSLA,Baglino Andrew D,Officer,2023-07-27,S,10500.0,268.23,2816415.0,-0.0002622700540896,1.6169214627854307,-0.08274618655692394
META,Newstead Jennifer,Officer,2023-07-25,S,722.0,295.19,213127.18,0.0020178449255041,1.665686203574096,-0.00019778570696098174
JNJ,Fasolo Peter,Officer,2023-07-25,S,20000.0,170.32,3406400.0,-0.0003105641267609,0.3331524253931147,0.06207443795123819
JNJ,Hait William,Officer,2023-07-26,S,14698.0,172.0,2528056.0,-0.0003787664804023,0.3361912683518241,0.07593647354440422
ADBE,Belsky Scott,Officer,2023-07-25,S,763.0,519.42,396317.46,0.0003463448170377,1.5097216330321874,0.030339610820644333
ADBE,Belsky Scott,Officer,2023-07-24,S,2191.0,520.0,1139320.0,7.959261321289528e-05,1.5083880458401642,0.03201675583274149
AMZN,Selipsky Adam,Officer,2023-07-24,S,407.0,129.16,52568.12,-0.0002714654759132,1.5767553891597486,-0.032006774066955054
AMZN,Selipsky Adam,Officer,2023-07-25,S,500.0,129.06,64530.0,-0.0002528875888291,1.5768984969677051,-0.028501911482461506
BAC,Athanasia Dean C,Officer,2023-07-20,S,77806.0,31.49,2450110.94,-0.0007494895830038,1.0255296438457375,0.0799153320887062
UNH,WITTY ANDREW,"Director,Officer",2023-07-19,S,4000.0,506.19,2024760.0,-0.0003734432304107,0.4394040768948521,0.08807196397348574
META,Newstead Jennifer,Officer,2023-07-18,S,722.0,310.97,224520.34000000003,0.0019053154234515,1.6834010726778246,-0.07672781216981377
META,Newstead Jennifer,Officer,2023-07-11,S,722.0,293.5,211907.0,0.0019661598993314,1.6842062938438114,0.02425918536498817
V,Taneja Rajat,Officer,2023-07-11,S,22700.0,240.21,5452767.0,0.0001745720603654,0.8286791345950871,-0.0072655306946136505
V,MCINERNEY RYAN,"Director,Officer",2023-07-11,S,425.0,240.0,102000.0,0.0001745720603654,0.8286791345950871,-0.0072655306946136505
MA,Vosburg Craig,Officer,2023-07-12,S,6333.0,400.0,2533200.0,0.0002884239808439,0.9994457183390912,-0.015110308409137154
TSLA,Taneja Vaibhav,Officer,2023-07-07,S,4000.0,278.36,1113440.0,-0.0010560401555651,1.6087494792497825,0.06151413265728304
AMZN,Selipsky Adam,Officer,2023-07-07,S,224.0,130.3,29187.200000000004,-0.0002507508770126,1.5785189803509785,0.0006829959106490219
AMZN,Selipsky Adam,Officer,2023-07-07,S,246.0,129.09,31756.14,-0.0002507508770126,1.5785189803509785,0.0006829959106490219
AMZN,Selipsky Adam,Officer,2023-07-06,S,189.0,128.52,24290.28,-0.00035947531937,1.5819612460161825,-0.003195017019599764
AMZN,Selipsky Adam,Officer,2023-07-06,S,311.0,127.95,39792.45,-0.00035947531937,1.5819612460161825,-0.003195017019599764
TSLA,Kirkhorn Zachary,Officer,2023-07-05,S,3750.0,278.7,1045125.0,-0.0011989124448795,1.6222740614483255,0.08460907983958114
V,Taneja Rajat,Officer,2023-07-05,S,2300.0,240.0,552000.0,0.0004179636845381,0.8141386868064139,0.03729047661349452
V,MCINERNEY RYAN,"Director,Officer",2023-07-05,S,24025.0,240.0,5766000.0,0.0004179636845381,0.8141386868064139,0.03729047661349452
TSLA,Zhu Xiaotong,Officer,2023-07-03,S,2500.0,276.35,690875.0,-0.0011897107852446,1.624202431343274,0.03501486558975761
AMZN,Herrington Douglas J,Officer,2023-07-03,S,4000.0,130.93,523720.0,-8.896983771041707e-05,1.5823255377544123,-0.03545849350197791
META,Newstead Jennifer,Officer,2023-07-03,S,722.0,286.7,206997.4,0.0017997153475496,1.69911374268606,-0.020719579936755175
META,Newstead Jennifer,Officer,2023-12-26,S,566.0,354.9,200873.4,0.0037618875359121,1.823574596566771,-0.007140411346470043
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-12-27,S,300.0,358.63,107589.0,0.003786780082638,1.8218575102053496,-0.014192232389612099
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-12-27,S,300.0,355.89,106767.0,0.003786780082638,1.8218575102053496,-0.014192232389612099
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-12-27,S,2669.0,357.06,952993.14,0.003786780082638,1.8218575102053496,-0.014192232389612099
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-12-27,S,2691.0,357.86,963001.26,0.003786780082638,1.8218575102053496,-0.014192232389612099
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-12-27,S,150.0,358.62,53793.0,0.003786780082638,1.8218575102053496,-0.014192232389612099
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-12-27,S,5039.0,357.95,1803710.05,0.003786780082638,1.8218575102053496,-0.014192232389612099
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-12-27,S,16344.0,357.38,5841018.72,0.003786780082638,1.8218575102053496,-0.014192232389612099
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-12-27,S,7834.0,358.11,2805433.74,0.003786780082638,1.8218575102053496,-0.014192232389612099
